from_stop_id,to_stop_id,count,per_hour,avg_time,max_time,min_time,lines
5559,5560,11180,-232.916666666667,00:01:17.937728,00:01:48.368113,00:00:55.969126,"{39,44}"
5560,5561,9846,-205.125,00:01:17.906855,00:01:53.087061,00:00:48.212487,"{39,44}"
5561,5562,8403,-175.0625,00:01:39.49017,00:02:15.227011,00:01:12.942184,"{39,44}"
5601,5602,5272,-109.833333333333,00:00:53.916438,00:01:19.893791,00:00:38.392758,{44}
5602,5603,3657,-76.1875,00:00:40.179262,00:00:58.346873,00:00:24.114663,{44}
5603,5604,6842,-142.541666666667,00:00:58.687291,00:01:23.225183,00:00:37.103833,{44}
5604,5605,6643,-138.395833333333,00:01:16.011222,00:01:41.267088,00:00:52.483415,{44}
5605,9551,5682,-118.375,00:01:19.291193,00:01:50.855768,00:00:53.930333,{44}
5611,3508,9129,-190.1875,00:01:33.29628,00:02:43.231462,00:00:48.167655,{71}
5612,2963,7912,-164.833333333333,00:01:41.619041,00:02:24.486349,00:01:01.018117,{71}
5655,5656,6818,-142.041666666667,00:01:18.804695,00:01:46.076517,00:00:54.295246,{44}
5656,5657,3809,-79.3541666666667,00:00:59.941637,00:01:17.720905,00:00:41.375738,{44}
5657,5658,5986,-124.708333333333,00:00:48.839517,00:01:05.172902,00:00:34.712918,{44}
5658,5659,5695,-118.645833333333,00:00:47.146768,00:01:07.840657,00:00:25.328538,{44}
5659,5555,6157,-128.270833333333,00:01:18.501678,00:01:51.712904,00:00:52.249538,{44}
5700,5704,16773,-349.4375,00:01:33.448429,00:02:18.574476,00:00:56.319849,"{3,7}"
5701,5700,983,-20.4791666666667,00:00:20.042244,00:00:27.230905,00:00:17.201114,{3}
5704,5705,15989,-333.104166666667,00:00:58.960684,00:01:20.580065,00:00:39.688745,"{3,7}"
5705,5706,16470,-343.125,00:01:15.104724,00:01:40.504026,00:00:51.666602,"{3,7}"
5706,5707,16827,-350.5625,00:02:25.603901,00:03:02.055219,00:01:52.27203,"{3,7}"
5707,2300,7654,-159.458333333333,00:02:18.249411,00:03:00.903794,00:01:39.739263,{3}
5707,5708,7536,-157,00:01:41.383344,00:02:18.721701,00:01:12.70961,{7}
5708,6457,8283,-172.5625,00:02:06.090117,00:02:41.225156,00:01:34.572568,{7}
5710,3109,4796,-99.9166666666667,00:01:21.831058,00:02:00.668715,00:00:46.76629,{59}
5710,5711,9151,-190.645833333333,00:02:13.488824,00:03:03.200728,00:01:34.791213,"{32,55}"
5710,5741,4221,-87.9375,00:01:41.983371,00:02:42.917485,00:00:58.091931,{58}
5710,6302,2426,-50.5416666666667,00:01:48.067474,00:02:23.172294,00:01:15.88402,{92}
5711,5712,7780,-162.083333333333,00:01:09.116009,00:01:34.887162,00:00:48.999984,"{32,55}"
5712,1643,8566,-178.458333333333,00:01:13.058057,00:01:44.143896,00:00:42.023139,"{32,55}"
5714,521,13960,-290.833333333333,00:02:21.819941,00:03:05.246037,00:01:45.678614,"{25,55}"
5714,531,8898,-185.375,00:02:21.33379,00:03:03.885502,00:01:45.480963,"{3,32}"
5718,5123,8149,-169.770833333333,00:01:30.966058,00:02:41.443908,00:00:24.963792,"{32,82}"
5719,2952,4557,-94.9375,00:01:25.899016,00:02:01.172789,00:00:53.740474,{54}
5719,5720,14803,-308.395833333333,00:01:37.146264,00:02:18.329504,00:01:03.878344,"{32,50,82,97}"
5720,2608,15426,-321.375,00:01:22.706561,00:01:49.798412,00:00:56.910167,"{32,50,82,97}"
5721,2664,3856,-80.3333333333333,00:01:11.473017,00:01:39.314767,00:00:53.025736,{50}
5721,5722,12256,-255.333333333333,00:01:08.673477,00:02:10.383461,00:00:19.843775,"{32,82,97}"
5722,5723,11459,-238.729166666667,00:01:21.452262,00:02:44.056836,00:00:34.447885,"{32,82,97}"
5723,5724,5713,-119.020833333333,00:01:48.590964,00:02:42.790999,00:00:56.581502,"{32,82}"
5723,5916,3569,-74.3541666666667,00:02:01.060717,00:02:41.948167,00:01:10.90479,{97}
5724,5725,5625,-117.1875,00:00:51.148741,00:01:19.53795,00:00:34.505842,"{32,82}"
5725,5729,4118,-85.7916666666667,00:01:08.769863,00:01:26.388598,00:00:47.486517,"{32,82}"
5731,5751,1467,-30.5625,00:00:20.013897,00:00:25.098917,00:00:15.229943,"{32,82}"
5741,5742,4378,-91.2083333333333,00:01:21.180398,00:02:33.544214,00:00:29.346317,{58}
5742,6123,3894,-81.125,00:01:58.289477,00:03:07.322826,00:01:10.45249,{58}
5751,5753,5625,-117.1875,00:00:45.328261,00:01:02.127369,00:00:25.959903,"{32,82}"
5753,5754,6777,-141.1875,00:01:20.896321,00:01:51.521762,00:00:57.54043,"{32,82}"
5754,1258,6394,-133.208333333333,00:02:08.695898,00:03:20.34835,00:01:12.267986,"{32,82}"
5756,2663,9647,-200.979166666667,00:01:08.29557,00:01:35.24482,00:00:42.921284,"{32,82,97}"
5757,2672,15427,-321.395833333333,00:00:55.430829,00:01:19.981431,00:00:37.74982,"{32,49,50,82}"
5762,1642,9179,-191.229166666667,00:02:05.834364,00:02:47.310017,00:01:33.618274,"{32,55}"
5762,1646,18590,-387.291666666667,00:01:46.603339,00:02:26.138907,00:01:14.68449,"{25,62,93}"
5765,5766,8581,-178.770833333333,00:02:03.162377,00:02:47.728602,00:01:21.352794,"{32,55}"
5766,5865,10330,-215.208333333333,00:01:32.107475,00:02:17.395744,00:00:56.639099,"{32,55}"
5766,6459,455,-9.47916666666667,00:01:25.085505,00:02:01.672095,00:00:55.577834,{92}
5769,5770,7486,-155.958333333333,00:00:51.593194,00:01:23.119009,00:00:26.510658,{7}
5770,2309,5109,-106.4375,00:01:10.214364,00:01:58.707359,00:00:36.530173,{47}
5770,5771,12149,-253.104166666667,00:02:14.916252,00:03:16.541818,00:01:14.385867,"{3,7}"
5771,5772,13813,-287.770833333333,00:01:34.320377,00:02:47.263537,00:00:54.922063,"{3,7}"
5772,5773,15382,-320.458333333333,00:01:15.989352,00:01:45.023266,00:00:49.771949,"{3,7}"
5773,5806,14675,-305.729166666667,00:01:18.958238,00:01:50.56139,00:00:56.026921,"{3,7}"
5801,2900,9377,-195.354166666667,00:01:16.919965,00:01:40.370087,00:00:56.590598,"{32,55}"
5802,5803,9688,-201.833333333333,00:01:47.480585,00:02:27.35591,00:01:16.262695,"{32,55}"
5803,5804,9076,-189.083333333333,00:01:15.413052,00:01:46.385779,00:00:47.192586,"{32,55}"
5804,5805,7724,-160.916666666667,00:01:06.093751,00:01:27.795286,00:00:41.159697,"{32,55}"
5805,5710,9930,-206.875,00:01:56.75327,00:02:44.21446,00:01:19.297609,"{32,55}"
5806,5701,4451,-92.7291666666667,00:01:26.419432,00:01:53.249061,00:01:00.314824,{3}
5806,9052,6611,-137.729166666667,00:03:40.65531,00:04:25.109399,00:02:59.685355,{7}
5810,5811,6504,-135.5,00:00:56.780364,00:01:24.941518,00:00:33.439569,{48}
5811,2410,5944,-123.833333333333,00:02:30.667571,00:03:41.152056,00:01:36.274828,{48}
5812,5813,5792,-120.666666666667,00:01:04.574189,00:01:33.621019,00:00:40.089791,{51}
5813,5814,6305,-131.354166666667,00:01:00.97397,00:01:37.493373,00:00:35.829812,{51}
5814,5815,6822,-142.125,00:01:35.500494,00:02:47.615976,00:00:53.174152,{51}
5815,5816,6619,-137.895833333333,00:01:40.305939,00:02:46.598626,00:00:54.175871,{51}
5816,1926,5807,-120.979166666667,00:01:55.384854,00:02:57.080443,00:01:03.318359,{51}
5817,1929,6014,-125.291666666667,00:01:02.086836,00:02:13.186221,00:00:20.070397,{43}
5817,5825,6649,-138.520833333333,00:01:25.805458,00:02:42.227108,00:00:39.607295,{51}
5822,5824,1477,-30.7708333333333,00:00:20.049409,00:00:28.455458,00:00:14.616865,{51}
5824,5860,6582,-137.125,00:00:55.627863,00:02:07.198731,00:00:16.297926,{51}
5825,5826,5653,-117.770833333333,00:01:28.220738,00:02:08.786361,00:00:57.89016,{51}
5826,5823,6116,-127.416666666667,00:00:57.835968,00:01:24.672466,00:00:36.783892,{51}
5848,5812,6161,-128.354166666667,00:02:14.973861,00:03:07.656394,00:01:30.111308,{51}
5849,2409,7400,-154.166666666667,00:01:17.123708,00:02:11.309171,00:00:31.141693,{51}
5853,5854,6062,-126.291666666667,00:02:46.292341,00:04:24.572438,00:01:39.028778,{51}
5854,5855,6284,-130.916666666667,00:01:15.653908,00:01:47.27738,00:00:46.077856,{51}
5855,5856,6645,-138.4375,00:00:56.273686,00:01:28.250921,00:00:31.237241,{51}
5856,5857,6645,-138.4375,00:01:21.772761,00:02:01.004965,00:00:49.785472,{51}
5857,5849,6725,-140.104166666667,00:01:51.534495,00:02:40.420498,00:01:10.053371,{51}
5858,5859,6502,-135.458333333333,00:01:01.925308,00:01:38.301064,00:00:38.334477,{48}
5859,2934,6058,-126.208333333333,00:01:26.436898,00:02:08.242456,00:00:51.638288,{48}
5860,1961,4741,-98.7708333333333,00:01:39.78162,00:02:18.532899,00:01:01.148284,{51}
5865,5866,9793,-204.020833333333,00:01:16.953579,00:01:41.094888,00:00:54.749858,"{32,55}"
5866,5867,9195,-191.5625,00:01:17.866215,00:01:58.37719,00:00:50.24648,"{32,55}"
5867,5868,9458,-197.041666666667,00:01:21.020195,00:01:53.174504,00:00:57.848432,"{32,55}"
5868,5801,9360,-195,00:01:41.95968,00:02:17.226019,00:01:16.101339,"{32,55}"
5872,5802,9382,-195.458333333333,00:01:41.851747,00:02:18.23381,00:01:15.38454,"{32,55}"
5874,5275,3824,-79.6666666666667,00:01:08.770062,00:01:33.075218,00:00:47.133866,{62}
5905,5906,3744,-78,00:00:28.182153,00:00:44.814579,00:00:17.328743,{58}
5906,5908,3904,-81.3333333333333,00:00:50.400279,00:01:09.213181,00:00:35.82291,{58}
5908,5910,4010,-83.5416666666667,00:00:56.906898,00:01:27.650938,00:00:32.010718,{58}
5910,5913,3480,-72.5,00:00:46.357484,00:01:08.190433,00:00:25.682943,{58}
5911,6461,3559,-74.1458333333333,00:04:48.656322,00:07:20.736218,00:03:03.463399,{58}
5913,5911,3687,-76.8125,00:00:30.572193,00:00:53.670148,00:00:18.580648,{58}
5915,5719,9211,-191.895833333333,00:01:06.98275,00:02:07.588077,00:00:24.775226,"{50,54}"
5916,5917,11773,-245.270833333333,00:01:08.183088,00:01:34.880799,00:00:41.958473,"{4,97,98}"
5917,1985,12496,-260.333333333333,00:01:58.019208,00:02:37.051465,00:01:25.835163,"{4,97,98}"
5920,5922,1854,-38.625,00:01:42.256479,00:02:09.302356,00:01:17.183596,{98}
5921,5916,10517,-219.104166666667,00:01:04.667494,00:01:44.154639,00:00:33.027695,"{4,98}"
5922,2610,1478,-30.7916666666667,00:00:35.501515,00:00:59.074116,00:00:20.042197,{98}
5923,5921,2258,-47.0416666666667,00:01:03.124105,00:01:41.771996,00:00:36.230766,{98}
5952,5953,13731,-286.0625,00:01:13.851135,00:01:42.138022,00:00:42.764701,"{4,97,98}"
5953,1258,3871,-80.6458333333333,00:01:44.322724,00:02:26.183029,00:01:03.82722,{97}
5953,5920,9308,-193.916666666667,00:01:23.08841,00:02:03.165743,00:00:49.521564,"{4,98}"
5958,5965,3032,-63.1666666666667,00:00:48.001964,00:01:09.202379,00:00:30.394329,{58}
5959,5961,3251,-67.7291666666667,00:00:53.744725,00:01:17.783054,00:00:39.732997,{58}
5961,5967,3674,-76.5416666666667,00:00:49.269918,00:01:05.576191,00:00:33.009826,{58}
5963,9649,2288,-47.6666666666667,00:01:43.75949,00:02:21.576245,00:01:10.313211,{98}
5964,3815,2084,-43.4166666666667,00:01:05.451045,00:02:23.741249,00:00:19.708816,{98}
5965,5959,3106,-64.7083333333333,00:00:44.697109,00:01:00.676005,00:00:22.811302,{58}
5967,5968,3422,-71.2916666666667,00:00:28.652182,00:00:55.846006,00:00:17.50082,{58}
5968,9776,3678,-76.625,00:01:00.19683,00:01:38.243223,00:00:36.213728,{58}
6004,6005,7188,-149.75,00:01:03.813281,00:01:58.754434,00:00:35.147707,{82}
6005,3253,6326,-131.791666666667,00:02:06.021725,00:02:45.355481,00:01:20.971505,{82}
6008,6117,6511,-135.645833333333,00:01:07.256657,00:01:30.17716,00:00:46.456321,{81}
6009,6155,6076,-126.583333333333,00:02:07.850911,00:02:52.689214,00:01:25.163848,{81}
6012,6412,7172,-149.416666666667,00:01:26.262851,00:02:01.380913,00:00:56.219751,{93}
6014,6437,14170,-295.208333333333,00:01:27.754688,00:02:22.611493,00:00:44.523185,"{92,93}"
6016,6017,3678,-76.625,00:01:16.920402,00:01:45.320937,00:00:45.577398,{61}
6017,3118,5109,-106.4375,00:01:45.620752,00:02:26.353428,00:01:11.344103,{59}
6017,6018,4192,-87.3333333333333,00:01:04.457547,00:01:44.491006,00:00:37.000846,{61}
6018,6019,4253,-88.6041666666667,00:00:58.774677,00:01:29.032648,00:00:36.399844,{61}
6019,6020,3909,-81.4375,00:01:04.45249,00:01:55.006849,00:00:37.089638,{61}
6020,9291,3192,-66.5,00:01:14.218447,00:01:56.122926,00:00:40.818476,{61}
6021,1403,4762,-99.2083333333333,00:01:33.023516,00:02:55.321021,00:00:39.144688,{28}
6021,6023,4309,-89.7708333333333,00:01:10.678603,00:02:17.143355,00:00:28.061318,{61}
6022,6024,4069,-84.7708333333333,00:01:44.758221,00:03:27.292985,00:00:35.657557,{61}
6023,6022,3486,-72.625,00:01:24.669016,00:02:04.818379,00:00:44.697426,{61}
6024,1136,3674,-76.5416666666667,00:01:48.030967,00:04:40.981365,00:00:19.014957,{61}
6053,6054,5017,-104.520833333333,00:01:01.755152,00:02:00.475748,00:00:18.178074,{61}
6054,6055,4710,-98.125,00:01:30.200655,00:03:03.865307,00:00:22.091308,{61}
6055,1463,3811,-79.3958333333333,00:00:59.533091,00:01:30.402827,00:00:38.923646,{79}
6055,6056,8008,-166.833333333333,00:01:28.837324,00:02:06.73488,00:00:55.82865,"{28,61}"
6056,6190,4045,-84.2708333333333,00:01:23.979815,00:02:15.782899,00:00:49.197995,{61}
6058,6059,4308,-89.75,00:01:00.025656,00:01:23.648781,00:00:39.678007,{61}
6059,6060,3860,-80.4166666666667,00:01:12.713482,00:01:41.152166,00:00:41.149626,{61}
6060,6061,4591,-95.6458333333333,00:01:57.840169,00:02:48.683037,00:01:19.070776,{61}
6061,6062,4073,-84.8541666666667,00:01:47.598614,00:02:34.887598,00:01:12.828307,{61}
6062,3313,11131,-231.895833333333,00:01:02.089668,00:01:38.939944,00:00:39.406629,"{61,65,66}"
6066,1644,7166,-149.291666666667,00:01:28.341147,00:02:16.793472,00:00:58.125965,{93}
6068,6807,5803,-120.895833333333,00:01:15.184634,00:01:56.265956,00:00:42.817212,{81}
6070,6071,7554,-157.375,00:01:18.371986,00:01:52.880353,00:00:52.446659,{82}
6071,4053,6534,-136.125,00:01:27.99856,00:01:58.858414,00:01:02.304865,{82}
6077,6109,11338,-236.208333333333,00:01:21.839334,00:02:05.829335,00:00:50.433559,"{81,97}"
6078,2336,12258,-255.375,00:01:25.233069,00:02:08.648346,00:00:53.133441,"{81,97}"
6081,5044,4434,-92.375,00:01:19.882156,00:02:43.016965,00:00:31.756872,"{21,65}"
6082,6190,4361,-90.8541666666667,00:01:09.287521,00:01:37.09392,00:00:46.828485,{64}
6099,6106,6920,-144.166666666667,00:01:20.349033,00:02:05.16212,00:00:40.735305,{81}
6100,6122,10175,-211.979166666667,00:00:49.403955,00:01:15.456417,00:00:27.997992,"{62,93}"
6103,6123,2995,-62.3958333333333,00:00:54.418048,00:01:38.160042,00:00:28.671063,{47}
6103,6178,21679,-451.645833333333,00:01:08.771742,00:01:44.583695,00:00:39.793652,"{3,62,93}"
6106,6121,6663,-138.8125,00:01:20.719971,00:01:59.830595,00:00:56.797119,{81}
6109,6427,11934,-248.625,00:01:42.636864,00:03:00.030086,00:00:47.503098,"{81,97}"
6112,1980,10564,-220.083333333333,00:01:26.18072,00:02:12.025135,00:00:53.550347,"{38,60}"
6113,6114,7860,-163.75,00:01:25.035083,00:02:02.792626,00:00:58.667293,{81}
6114,6115,7827,-163.0625,00:00:54.465338,00:01:20.202123,00:00:34.614395,{81}
6115,6008,5911,-123.145833333333,00:02:08.753561,00:02:53.051975,00:01:30.965128,{81}
6117,6463,5959,-124.145833333333,00:02:04.804419,00:03:01.364261,00:01:16.159661,{81}
6119,2949,7003,-145.895833333333,00:01:36.443247,00:02:55.874492,00:00:41.481682,{81}
6120,3508,8359,-174.145833333333,00:01:14.56311,00:02:20.661013,00:00:34.161981,{81}
6121,2331,6259,-130.395833333333,00:00:53.240156,00:01:25.195728,00:00:25.626103,{81}
6122,1073,12438,-259.125,00:01:48.337216,00:02:33.978309,00:01:12.357096,"{62,93}"
6123,2203,6148,-128.083333333333,00:01:31.892551,00:02:20.817039,00:00:47.322994,"{47,58}"
6153,6009,7678,-159.958333333333,00:01:00.946544,00:01:26.838073,00:00:39.325542,{81}
6155,6156,8093,-168.604166666667,00:00:58.271591,00:01:23.371896,00:00:37.58459,{81}
6156,6157,7700,-160.416666666667,00:01:16.576929,00:01:47.464625,00:00:53.329037,{81}
6157,6158,6573,-136.9375,00:01:37.992413,00:02:17.80047,00:01:10.574309,{81}
6158,1280,5309,-110.604166666667,00:01:37.501284,00:02:40.481317,00:00:55.453297,{59}
6158,3572,7454,-155.291666666667,00:01:16.78512,00:01:54.752151,00:00:48.780495,{81}
6162,6078,11937,-248.6875,00:01:27.174142,00:02:06.6543,00:00:50.993811,"{81,97}"
6165,6166,7122,-148.375,00:00:59.724325,00:01:34.329782,00:00:37.911828,{81}
6166,6175,7292,-151.916666666667,00:01:35.091479,00:02:27.392629,00:00:58.141784,{81}
6168,1076,10076,-209.916666666667,00:02:28.067919,00:03:21.61325,00:01:28.071475,"{62,93}"
6171,4126,12112,-252.333333333333,00:01:44.771525,00:02:45.04007,00:00:58.471331,"{62,93}"
6172,6552,9894,-206.125,00:01:09.290771,00:01:35.933125,00:00:43.721826,"{62,93}"
6173,5295,3702,-77.125,00:01:10.750911,00:01:37.74212,00:00:53.560453,{53}
6174,6171,9915,-206.5625,00:01:09.260889,00:01:38.447923,00:00:45.490348,"{62,93}"
6175,2671,6103,-127.145833333333,00:01:56.488139,00:02:48.420507,00:01:12.081541,{81}
6177,6179,17692,-368.583333333333,00:01:28.707405,00:02:40.261792,00:00:44.207002,"{3,62,93}"
6178,5714,7807,-162.645833333333,00:02:05.024619,00:02:56.617144,00:01:26.717212,{3}
6178,5762,10549,-219.770833333333,00:02:24.732473,00:03:10.251192,00:01:44.478147,"{62,93}"
6179,5291,7819,-162.895833333333,00:01:19.186883,00:02:09.024121,00:00:41.362131,{3}
6179,6168,12571,-261.895833333333,00:01:15.87834,00:02:29.459209,00:00:28.19986,"{62,93}"
6190,2974,5232,-109,00:01:39.35765,00:02:23.360983,00:00:56.966292,{64}
6190,9296,3088,-64.3333333333333,00:01:28.786123,00:02:08.194633,00:00:41.867862,{61}
6191,2920,5578,-116.208333333333,00:01:55.596759,00:02:44.954327,00:01:15.893374,{64}
6191,6021,4031,-83.9791666666667,00:01:34.501409,00:02:23.376769,00:00:40.889981,{61}
6201,6202,12376,-257.833333333333,00:01:07.681987,00:02:03.865865,00:00:27.59888,"{25,62}"
6202,6203,10948,-228.083333333333,00:01:48.59815,00:02:51.592101,00:01:08.334028,"{25,62}"
6203,3360,11340,-236.25,00:01:49.056666,00:02:32.927293,00:01:17.723591,"{25,62}"
6203,3451,4868,-101.416666666667,00:02:04.816654,00:02:43.03057,00:01:26.99817,{66}
6203,6210,4790,-99.7916666666667,00:01:38.823826,00:02:15.933425,00:01:13.128391,{65}
6204,2242,11696,-243.666666666667,00:01:38.279515,00:02:04.411592,00:01:12.7888,"{25,62}"
6209,722,15517,-323.270833333333,00:01:54.129557,00:02:42.162816,00:01:12.775296,"{3,4}"
6210,2975,5004,-104.25,00:02:03.865983,00:02:40.386142,00:01:27.035605,{65}
6253,6422,6014,-125.291666666667,00:02:25.592248,00:03:02.407894,00:01:41.98659,{3}
6253,6423,7847,-163.479166666667,00:02:19.840568,00:03:08.646006,00:01:35.695603,{4}
6258,3308,10487,-218.479166666667,00:01:55.146942,00:02:34.421111,00:01:24.719981,"{25,62}"
6260,1644,9881,-205.854166666667,00:01:33.37187,00:02:18.317933,00:01:00.400687,"{25,62}"
6302,6303,1959,-40.8125,00:01:07.656505,00:01:32.715544,00:00:44.558568,{92}
6303,6304,1319,-27.4791666666667,00:01:06.602081,00:01:43.174491,00:00:38.462436,{92}
6304,6416,5323,-110.895833333333,00:02:24.546823,00:04:02.393102,00:01:17.056427,{92}
6308,6309,14704,-306.333333333333,00:01:34.537642,00:02:23.747307,00:00:56.219751,"{92,93}"
6309,6310,14535,-302.8125,00:01:44.546153,00:02:24.462544,00:01:10.2808,"{92,93}"
6310,6311,11249,-234.354166666667,00:01:38.08301,00:02:06.994532,00:01:04.29812,"{92,93}"
6311,6312,13590,-283.125,00:00:54.677698,00:01:21.741556,00:00:30.320094,"{92,93}"
6312,6313,14837,-309.104166666667,00:01:37.64376,00:02:28.480379,00:00:58.998914,"{92,93}"
6313,6314,14126,-294.291666666667,00:01:13.685732,00:02:27.039963,00:00:24.803022,"{92,93}"
6314,5016,11540,-240.416666666667,00:01:05.37005,00:02:36.887699,00:00:14.951466,"{92,97}"
6314,5405,14488,-301.833333333333,00:00:58.425631,00:02:23.394964,00:00:08.835579,"{93,94}"
6352,6353,13100,-272.916666666667,00:01:15.496844,00:01:44.122741,00:00:49.778975,"{92,93}"
6353,6354,13058,-272.041666666667,00:01:21.472184,00:02:00.505975,00:00:45.961587,"{92,93}"
6354,6355,15037,-313.270833333333,00:01:36.972424,00:02:26.447183,00:00:53.040288,"{92,93}"
6354,6433,4651,-96.8958333333333,00:03:33.290139,00:05:06.18267,00:02:17.309648,"{27,95}"
6355,6356,14296,-297.833333333333,00:01:07.436067,00:01:53.901172,00:00:36.872432,"{92,93}"
6356,6357,12588,-262.25,00:01:45.941117,00:02:29.865051,00:01:08.042661,"{92,93}"
6357,6434,13876,-289.083333333333,00:01:29.039413,00:02:26.05964,00:00:42.749024,"{92,93}"
6359,6409,6645,-138.4375,00:01:28.965625,00:02:20.435908,00:00:55.064692,{92}
6359,6413,6384,-133,00:01:33.013412,00:02:01.297381,00:01:03.1895,{93}
6361,6352,15151,-315.645833333333,00:01:21.798095,00:02:25.260462,00:00:39.58778,"{92,93}"
6363,6364,640,-13.3333333333333,00:01:11.420386,00:02:03.156601,00:00:36.698494,{92}
6364,6365,493,-10.2708333333333,00:01:30.08811,00:02:16.896496,00:00:57.763497,{92}
6365,5766,602,-12.5416666666667,00:01:33.52542,00:02:21.377625,00:00:58.688652,{92}
6369,6418,9118,-189.958333333333,00:02:16.802043,00:04:01.479747,00:01:05.14543,"{65,66}"
6406,6453,3635,-75.7291666666667,00:01:38.623783,00:02:16.063005,00:01:04.89925,{60}
6408,2122,4658,-97.0416666666667,00:01:38.186555,00:02:08.741455,00:01:09.389553,{60}
6409,6418,4975,-103.645833333333,00:01:35.758041,00:02:56.209831,00:00:51.825706,{92}
6412,6014,14889,-310.1875,00:01:02.695565,00:01:53.906005,00:00:20.418226,"{92,93}"
6413,6066,7328,-152.666666666667,00:01:06.456701,00:01:49.743249,00:00:37.034745,{93}
6416,3325,8731,-181.895833333333,00:01:59.409788,00:03:01.188705,00:01:12.960387,"{65,66}"
6416,6412,5987,-124.729166666667,00:01:42.403186,00:02:22.132975,00:01:01.672843,{92}
6418,6203,9330,-194.375,00:02:22.708591,00:03:23.515927,00:01:33.306275,"{65,66}"
6418,6363,3757,-78.2708333333333,00:02:23.474169,00:03:22.774323,00:01:29.449324,{92}
6419,6260,11071,-230.645833333333,00:01:17.309904,00:02:03.22243,00:00:41.217759,"{25,62}"
6420,5062,6217,-129.520833333333,00:01:16.096905,00:01:45.374243,00:00:48.456471,{92}
6421,5221,3874,-80.7083333333333,00:00:20.020328,00:00:27.073154,00:00:12.841627,{7}
6422,5221,6633,-138.1875,00:01:18.569723,00:01:49.935718,00:00:55.95468,{3}
6423,5024,13459,-280.395833333333,00:01:36.590808,00:02:07.582741,00:01:03.736888,"{4,92}"
6424,6209,11058,-230.375,00:01:30.500462,00:02:09.349432,00:00:55.101227,"{3,4}"
6425,6162,5733,-119.4375,00:02:16.52825,00:03:04.433421,00:01:23.556448,{81}
6427,2960,6611,-137.729166666667,00:01:57.437179,00:02:53.30507,00:01:09.698494,{81}
6427,6430,3559,-74.1458333333333,00:01:35.836641,00:02:22.732297,00:00:41.931681,{97}
6428,5020,6303,-131.3125,00:02:16.354092,00:03:05.145337,00:01:34.317944,{92}
6428,6162,4244,-88.4166666666667,00:01:56.836204,00:02:44.361415,00:01:07.880925,{97}
6430,5066,11578,-241.208333333333,00:01:27.67924,00:02:24.02085,00:00:42.625829,"{92,97}"
6432,1124,17457,-363.6875,00:01:33.355942,00:02:38.691074,00:00:44.109197,"{27,38,95}"
6432,3504,1960,-40.8333333333333,00:02:14.601296,00:03:42.498229,00:01:06.875396,"{34,80}"
6433,1729,39235,-817.395833333333,00:00:48.80725,00:01:34.684823,00:00:16.311508,"{22,27,34,38,64,80,95}"
6434,6359,13524,-281.75,00:01:24.326966,00:02:02.291358,00:00:51.226964,"{92,93}"
6435,9023,4082,-85.0416666666667,00:01:02.98298,00:01:55.243275,00:00:27.089248,{61}
6436,1988,106,-2.20833333333333,00:03:31.559599,00:06:00.210395,00:01:59.859244,{61}
6437,6308,13111,-273.145833333333,00:01:24.83143,00:02:09.118324,00:00:55.553055,"{92,93}"
6439,2762,3982,-82.9583333333333,00:01:32.302766,00:02:32.800807,00:00:49.03028,{41}
6440,2721,2224,-46.3333333333333,00:01:06.579502,00:01:50.700853,00:00:33.011166,{41}
6442,6447,8237,-171.604166666667,00:01:35.994588,00:02:06.787458,00:00:41.517427,"{29,66}"
6443,3502,170,-3.54166666666667,00:02:07.652536,00:03:21.725271,00:01:04.588683,{38}
6444,3502,10180,-212.083333333333,00:02:09.46915,00:04:01.24576,00:00:20.230246,{71}
6445,3351,15334,-319.458333333333,00:01:34.44889,00:03:48.718727,00:00:06.100476,"{29,63,65,66}"
6447,2301,21663,-451.3125,00:02:16.38435,00:03:41.883468,00:01:05.458561,"{29,66,71,86}"
6448,4550,9769,-203.520833333333,00:01:06.840092,00:01:44.010081,00:00:36.895673,"{21,79}"
6448,4556,2104,-43.8333333333333,00:04:32.837891,00:06:20.517988,00:03:15.182801,{12}
6449,1406,4179,-87.0625,00:02:10.208157,00:03:17.284975,00:01:15.882827,{28}
6450,1462,8604,-179.25,00:00:55.757502,00:01:24.594288,00:00:32.591876,"{28,79}"
6451,1518,5733,-119.4375,00:02:29.248668,00:03:38.118671,00:01:37.046208,{29}
6451,6448,4179,-87.0625,00:01:47.822417,00:02:45.418016,00:00:52.733073,{21}
6453,1976,4619,-96.2291666666667,00:01:28.397027,00:02:02.241119,00:00:59.615323,{60}
6454,1270,133,-2.77083333333333,00:06:14.1555,00:08:21.145823,00:04:19.488991,{12}
6454,1563,7688,-160.166666666667,00:00:57.777093,00:01:28.715472,00:00:32.343583,"{21,29}"
6456,5769,7041,-146.6875,00:03:01.895967,00:03:45.14923,00:02:20.020222,{7}
6457,5303,8170,-170.208333333333,00:01:00.216684,00:01:33.079,00:00:36.423821,{7}
6459,3177,4940,-102.916666666667,00:02:16.419563,00:03:02.146883,00:01:35.045215,{59}
6459,5315,3,-0.0625,00:02:00.636743,00:02:01.484805,00:02:00.18334,{92}
6459,5958,3617,-75.3541666666667,00:03:54.756978,00:05:00.273495,00:02:57.109295,{58}
6461,5710,10731,-223.5625,00:01:21.84345,00:02:09.99108,00:00:40.943545,"{58,59,92}"
