from_stop_id,to_stop_id,line,departure,arrival
6447,2301,71,2016-03-22 07:26:59.167157,2016-03-22 07:28:19.375474
3521,3556,71,2016-03-22 07:15:18.428231,2016-03-22 07:15:39.170183
3556,3557,71,2016-03-22 07:15:39.170183,2016-03-22 07:18:38.75175
3557,3558,71,2016-03-22 07:18:38.75175,2016-03-22 07:20:58.359824
3558,4362,71,2016-03-22 07:20:58.359824,2016-03-22 07:22:39.197266
3562,3570,71,2016-03-22 07:17:58.538445,2016-03-22 07:19:19.065255
3570,3572,71,2016-03-22 07:19:19.065255,2016-03-22 07:20:58.359824
3572,5612,71,2016-03-22 07:20:58.359824,2016-03-22 07:22:59.191632
5612,2963,71,2016-03-22 07:22:59.191632,2016-03-22 07:24:59.509095
2963,2964,71,2016-03-22 07:24:59.509095,2016-03-22 07:26:59.167157
2964,2967,71,2016-03-22 07:26:59.167157,2016-03-22 07:28:19.375474
2967,1124,71,2016-03-22 07:28:19.375474,2016-03-22 07:31:59.738572
1124,3567,71,2016-03-22 07:31:59.738572,2016-03-22 07:34:20.172847
3567,3568,71,2016-03-22 07:34:20.172847,2016-03-22 07:35:39.436443
3568,6447,71,2016-03-22 07:35:39.436443,2016-03-22 07:36:39.361608
6447,2301,71,2016-03-22 07:36:39.361608,2016-03-22 07:39:59.535997
3521,3556,71,2016-03-22 07:19:19.065255,2016-03-22 07:19:38.723529
3556,3557,71,2016-03-22 07:19:38.723529,2016-03-22 07:22:39.197266
3557,3558,71,2016-03-22 07:22:39.197266,2016-03-22 07:23:39.202264
3558,4362,71,2016-03-22 07:23:39.202264,2016-03-22 07:25:59.060109
3521,3556,71,2016-03-22 07:23:39.202264,2016-03-22 07:24:19.162269
3556,3557,71,2016-03-22 07:24:19.162269,2016-03-22 07:27:39.157365
3557,3558,71,2016-03-22 07:27:39.157365,2016-03-22 07:29:59.187838
3558,4362,71,2016-03-22 07:29:59.187838,2016-03-22 07:30:59.210704
3562,3570,71,2016-03-22 07:24:59.509095,2016-03-22 07:25:59.060109
3570,3572,71,2016-03-22 07:25:59.060109,2016-03-22 07:26:59.167157
3572,5612,71,2016-03-22 07:26:59.167157,2016-03-22 07:28:19.375474
5612,2963,71,2016-03-22 07:28:19.375474,2016-03-22 07:29:59.187838
2963,2964,71,2016-03-22 07:29:59.187838,2016-03-22 07:30:39.61739
2964,2967,71,2016-03-22 07:30:39.61739,2016-03-22 07:32:19.293225
2967,1124,71,2016-03-22 07:32:19.293225,2016-03-22 07:35:59.590705
1124,3567,71,2016-03-22 07:35:59.590705,2016-03-22 07:37:59.724256
3567,3568,71,2016-03-22 07:37:59.724256,2016-03-22 07:38:59.667246
3568,6447,71,2016-03-22 07:38:59.667246,2016-03-22 07:39:59.535997
6447,2301,71,2016-03-22 07:39:59.535997,2016-03-22 07:42:40.822307
3521,3556,71,2016-03-22 07:28:19.375474,2016-03-22 07:28:40.068554
3556,3557,71,2016-03-22 07:28:40.068554,2016-03-22 07:31:19.676943
3557,3558,71,2016-03-22 07:31:19.676943,2016-03-22 07:33:19.447643
3558,4362,71,2016-03-22 07:33:19.447643,2016-03-22 07:35:39.436443
2351,3562,71,2016-03-22 07:27:19.368564,2016-03-22 07:28:19.375474
3562,3570,71,2016-03-22 07:28:19.375474,2016-03-22 07:29:19.519521
3570,3572,71,2016-03-22 07:29:19.519521,2016-03-22 07:30:59.210704
3572,5612,71,2016-03-22 07:30:59.210704,2016-03-22 07:31:59.738572
5612,2963,71,2016-03-22 07:31:59.738572,2016-03-22 07:33:39.512109
2963,2964,71,2016-03-22 07:33:39.512109,2016-03-22 07:35:59.590705
2964,2967,71,2016-03-22 07:35:59.590705,2016-03-22 07:36:59.667591
2967,1124,71,2016-03-22 07:36:59.667591,2016-03-22 07:39:59.535997
1124,3567,71,2016-03-22 07:39:59.535997,2016-03-22 07:44:20.723395
3567,3568,71,2016-03-22 07:44:20.723395,2016-03-22 07:44:40.239967
3568,6447,71,2016-03-22 07:44:40.239967,2016-03-22 07:47:40.372171
3521,3556,71,2016-03-22 07:31:19.676943,2016-03-22 07:31:39.527788
3556,3557,71,2016-03-22 07:31:39.527788,2016-03-22 07:35:39.436443
3557,3558,71,2016-03-22 07:35:39.436443,2016-03-22 07:37:19.413962
3558,4362,71,2016-03-22 07:37:19.413962,2016-03-22 07:38:59.667246
3562,3570,71,2016-03-22 07:32:19.293225,2016-03-22 07:33:19.447643
3570,3572,71,2016-03-22 07:33:19.447643,2016-03-22 07:35:39.436443
3572,5612,71,2016-03-22 07:35:39.436443,2016-03-22 07:36:39.361608
5612,2963,71,2016-03-22 07:36:39.361608,2016-03-22 07:38:59.667246
2963,2964,71,2016-03-22 07:38:59.667246,2016-03-22 07:40:20.54068
2964,2967,71,2016-03-22 07:40:20.54068,2016-03-22 07:41:39.53219
2967,1124,71,2016-03-22 07:41:39.53219,2016-03-22 07:44:40.239967
1124,3567,71,2016-03-22 07:44:40.239967,2016-03-22 07:48:20.259678
3567,3568,71,2016-03-22 07:48:20.259678,2016-03-22 07:48:40.535713
3568,6447,71,2016-03-22 07:48:40.535713,2016-03-22 07:50:00.098933
6447,2301,71,2016-03-22 07:50:00.098933,2016-03-22 07:52:40.753478
3521,3556,71,2016-03-22 07:37:59.724256,2016-03-22 07:38:59.667246
3556,3557,71,2016-03-22 07:38:59.667246,2016-03-22 07:40:20.54068
3557,3558,71,2016-03-22 07:40:20.54068,2016-03-22 07:42:40.822307
3558,4362,71,2016-03-22 07:42:40.822307,2016-03-22 07:44:20.723395
3562,3570,71,2016-03-22 07:37:59.724256,2016-03-22 07:39:39.545441
3570,3572,71,2016-03-22 07:39:39.545441,2016-03-22 07:41:00.038162
3572,5612,71,2016-03-22 07:41:00.038162,2016-03-22 07:42:40.822307
5612,2963,71,2016-03-22 07:42:40.822307,2016-03-22 07:44:20.723395
2963,2964,71,2016-03-22 07:44:20.723395,2016-03-22 07:46:20.167834
2964,2967,71,2016-03-22 07:46:20.167834,2016-03-22 07:47:40.372171
2967,1124,71,2016-03-22 07:47:40.372171,2016-03-22 07:50:40.33793
1124,3567,71,2016-03-22 07:50:40.33793,2016-03-22 07:54:00.486085
3567,3568,71,2016-03-22 07:54:00.486085,2016-03-22 07:55:00.724283
3568,6447,71,2016-03-22 07:55:00.724283,2016-03-22 07:57:21.18717
3562,3570,71,2016-03-22 07:42:40.822307,2016-03-22 07:42:59.869413
3570,3572,71,2016-03-22 07:42:59.869413,2016-03-22 07:44:20.723395
3572,5612,71,2016-03-22 07:44:20.723395,2016-03-22 07:46:20.167834
5612,2963,71,2016-03-22 07:46:20.167834,2016-03-22 07:48:20.259678
2963,2964,71,2016-03-22 07:48:20.259678,2016-03-22 07:50:00.098933
2964,2967,71,2016-03-22 07:50:00.098933,2016-03-22 07:51:20.325103
2967,1124,71,2016-03-22 07:51:20.325103,2016-03-22 07:54:40.65777
1124,3567,71,2016-03-22 07:54:40.65777,2016-03-22 07:57:21.18717
3567,3568,71,2016-03-22 07:57:21.18717,2016-03-22 07:57:40.718607
3568,6447,71,2016-03-22 07:57:40.718607,2016-03-22 07:59:01.198954
6447,2301,71,2016-03-22 07:59:01.198954,2016-03-22 08:01:41.637139
3521,3556,71,2016-03-22 07:44:40.239967,2016-03-22 07:45:00.31127
3556,3557,71,2016-03-22 07:45:00.31127,2016-03-22 07:47:20.357566
3557,3558,71,2016-03-22 07:47:20.357566,2016-03-22 07:49:40.386698
3558,4362,71,2016-03-22 07:49:40.386698,2016-03-22 07:52:00.139149
4362,2351,71,2016-03-22 07:52:00.139149,2016-03-22 07:55:20.582068
2351,3562,71,2016-03-22 07:55:20.582068,2016-03-22 07:57:21.18717
3562,3570,71,2016-03-22 07:57:21.18717,2016-03-22 07:57:40.718607
3570,3572,71,2016-03-22 07:57:40.718607,2016-03-22 07:59:41.069178
3572,5612,71,2016-03-22 07:59:41.069178,2016-03-22 08:01:01.556976
5612,2963,71,2016-03-22 08:01:01.556976,2016-03-22 08:05:21.004991
2963,2964,71,2016-03-22 08:05:21.004991,2016-03-22 08:08:01.603488
2964,2967,71,2016-03-22 08:08:01.603488,2016-03-22 08:08:21.468659
2967,1124,71,2016-03-22 08:08:21.468659,2016-03-22 08:11:01.510478
3562,3570,71,2016-03-22 07:48:20.259678,2016-03-22 07:49:40.386698
3570,3572,71,2016-03-22 07:49:40.386698,2016-03-22 07:51:40.248986
3572,5612,71,2016-03-22 07:51:40.248986,2016-03-22 07:53:00.290054
5612,2963,71,2016-03-22 07:53:00.290054,2016-03-22 07:55:00.724283
2963,2964,71,2016-03-22 07:55:00.724283,2016-03-22 07:57:21.18717
2964,2967,71,2016-03-22 07:57:21.18717,2016-03-22 07:58:21.261729
3521,3556,71,2016-03-22 08:11:41.179386,2016-03-22 08:12:01.774435
3556,3557,71,2016-03-22 08:12:01.774435,2016-03-22 08:14:42.230924
3557,3558,71,2016-03-22 08:14:42.230924,2016-03-22 08:16:02.912788
3558,4362,71,2016-03-22 08:16:02.912788,2016-03-22 08:19:22.293564
5612,2963,71,2016-03-22 07:57:21.18717,2016-03-22 07:59:01.198954
2963,2964,71,2016-03-22 07:59:01.198954,2016-03-22 08:00:41.380005
2964,2967,71,2016-03-22 08:00:41.380005,2016-03-22 08:02:01.239382
2967,1124,71,2016-03-22 08:02:01.239382,2016-03-22 08:05:21.004991
1124,3567,71,2016-03-22 08:05:21.004991,2016-03-22 08:09:41.35211
3567,3568,71,2016-03-22 08:09:41.35211,2016-03-22 08:10:41.207536
3568,6447,71,2016-03-22 08:10:41.207536,2016-03-22 08:12:41.495591
6447,2301,71,2016-03-22 08:12:41.495591,2016-03-22 08:15:02.21907
3562,3570,71,2016-03-22 08:00:21.809989,2016-03-22 08:01:41.637139
3570,3572,71,2016-03-22 08:01:41.637139,2016-03-22 08:03:41.030582
3572,5612,71,2016-03-22 08:03:41.030582,2016-03-22 08:05:41.163096
5612,2963,71,2016-03-22 08:05:41.163096,2016-03-22 08:08:21.468659
2963,2964,71,2016-03-22 08:08:21.468659,2016-03-22 08:11:01.510478
2964,2967,71,2016-03-22 08:11:01.510478,2016-03-22 08:12:41.495591
2967,1124,71,2016-03-22 08:12:41.495591,2016-03-22 08:17:01.923442
2351,3562,71,2016-03-22 08:07:21.713654,2016-03-22 08:08:01.603488
3562,3570,71,2016-03-22 08:08:01.603488,2016-03-22 08:09:21.132308
3570,3572,71,2016-03-22 08:09:21.132308,2016-03-22 08:11:01.510478
3572,5612,71,2016-03-22 08:11:01.510478,2016-03-22 08:12:41.495591
5612,2963,71,2016-03-22 08:12:41.495591,2016-03-22 08:14:42.230924
2963,2964,71,2016-03-22 08:14:42.230924,2016-03-22 08:17:01.923442
2964,2967,71,2016-03-22 08:17:01.923442,2016-03-22 08:18:22.084393
2967,1124,71,2016-03-22 08:18:22.084393,2016-03-22 08:21:01.930942
3562,3570,71,2016-03-22 08:11:01.510478,2016-03-22 08:12:01.774435
3570,3572,71,2016-03-22 08:12:01.774435,2016-03-22 08:14:42.230924
3572,5612,71,2016-03-22 08:14:42.230924,2016-03-22 08:15:41.641656
5612,2963,71,2016-03-22 08:15:41.641656,2016-03-22 08:17:21.074223
2963,2964,71,2016-03-22 08:17:21.074223,2016-03-22 08:20:21.791786
2964,2967,71,2016-03-22 08:20:21.791786,2016-03-22 08:21:22.337287
2967,1124,71,2016-03-22 08:21:22.337287,2016-03-22 08:24:22.246378
1124,3567,71,2016-03-22 08:24:22.246378,2016-03-22 08:32:22.806729
3567,3568,71,2016-03-22 08:32:22.806729,2016-03-22 08:34:03.06322
3568,6447,71,2016-03-22 08:34:03.06322,2016-03-22 08:35:25.200137
6447,2301,71,2016-03-22 08:35:25.200137,2016-03-22 08:37:43.012007
3521,3556,71,2016-03-22 08:22:02.253158,2016-03-22 08:22:22.385932
3556,3557,71,2016-03-22 08:22:22.385932,2016-03-22 08:24:42.472885
3557,3558,71,2016-03-22 08:24:42.472885,2016-03-22 08:26:42.900115
3558,4362,71,2016-03-22 08:26:42.900115,2016-03-22 08:28:42.688832
3562,3570,71,2016-03-22 08:24:22.246378,2016-03-22 08:25:43.085392
3570,3572,71,2016-03-22 08:25:43.085392,2016-03-22 08:29:02.381238
3572,5612,71,2016-03-22 08:29:02.381238,2016-03-22 08:30:22.930241
5612,2963,71,2016-03-22 08:30:22.930241,2016-03-22 08:32:22.806729
2963,2964,71,2016-03-22 08:32:22.806729,2016-03-22 08:36:22.988323
2964,2967,71,2016-03-22 08:36:22.988323,2016-03-22 08:37:43.012007
2967,1124,71,2016-03-22 08:37:43.012007,2016-03-22 08:40:43.029543
1124,3567,71,2016-03-22 08:40:43.029543,2016-03-22 08:43:43.412618
3567,3568,71,2016-03-22 08:43:43.412618,2016-03-22 08:44:43.440378
3568,6447,71,2016-03-22 08:44:43.440378,2016-03-22 08:47:03.021501
6447,2301,71,2016-03-22 08:47:03.021501,2016-03-22 08:49:43.297965
3521,3556,71,2016-03-22 08:27:02.522635,2016-03-22 08:27:42.682254
3556,3557,71,2016-03-22 08:27:42.682254,2016-03-22 08:30:02.595933
3557,3558,71,2016-03-22 08:30:02.595933,2016-03-22 08:31:43.358648
3558,4362,71,2016-03-22 08:31:43.358648,2016-03-22 08:34:03.06322
5612,2963,71,2016-03-22 08:25:22.224979,2016-03-22 08:26:42.900115
2963,2964,71,2016-03-22 08:26:42.900115,2016-03-22 08:30:02.595933
2964,2967,71,2016-03-22 08:30:02.595933,2016-03-22 08:31:03.952754
2967,1124,71,2016-03-22 08:31:03.952754,2016-03-22 08:34:43.192739
1124,3567,71,2016-03-22 08:34:43.192739,2016-03-22 08:37:43.012007
3567,3568,71,2016-03-22 08:37:43.012007,2016-03-22 08:38:43.124368
3568,6447,71,2016-03-22 08:38:43.124368,2016-03-22 08:40:03.257273
6447,2301,71,2016-03-22 08:40:03.257273,2016-03-22 08:43:03.369808
3521,3556,71,2016-03-22 08:31:03.952754,2016-03-22 08:31:22.65413
3556,3557,71,2016-03-22 08:31:22.65413,2016-03-22 08:34:03.06322
3557,3558,71,2016-03-22 08:34:03.06322,2016-03-22 08:35:25.200137
3558,4362,71,2016-03-22 08:35:25.200137,2016-03-22 08:37:43.012007
3562,3570,71,2016-03-22 08:28:42.688832,2016-03-22 08:31:03.952754
3570,3572,71,2016-03-22 08:31:03.952754,2016-03-22 08:33:02.690359
3572,5612,71,2016-03-22 08:33:02.690359,2016-03-22 08:34:43.192739
5612,2963,71,2016-03-22 08:34:43.192739,2016-03-22 08:36:43.755501
2963,2964,71,2016-03-22 08:36:43.755501,2016-03-22 08:40:43.029543
2964,2967,71,2016-03-22 08:40:43.029543,2016-03-22 08:41:43.118995
2967,1124,71,2016-03-22 08:41:43.118995,2016-03-22 08:44:43.440378
1124,3567,71,2016-03-22 08:44:43.440378,2016-03-22 08:50:44.911849
3567,3568,71,2016-03-22 08:50:44.911849,2016-03-22 08:51:43.577528
3568,6447,71,2016-03-22 08:51:43.577528,2016-03-22 08:53:03.770338
6447,2301,71,2016-03-22 08:53:03.770338,2016-03-22 08:55:04.737968
3521,3556,71,2016-03-22 08:41:23.775473,2016-03-22 08:41:43.118995
3556,3557,71,2016-03-22 08:41:43.118995,2016-03-22 08:44:22.563875
3557,3558,71,2016-03-22 08:44:22.563875,2016-03-22 08:46:43.528473
3558,4362,71,2016-03-22 08:46:43.528473,2016-03-22 08:49:23.645641
3562,3570,71,2016-03-22 08:39:03.211364,2016-03-22 08:41:23.775473
3570,3572,71,2016-03-22 08:41:23.775473,2016-03-22 08:44:43.440378
3572,5612,71,2016-03-22 08:44:43.440378,2016-03-22 08:46:22.96143
5612,2963,71,2016-03-22 08:46:22.96143,2016-03-22 08:48:03.26403
2963,2964,71,2016-03-22 08:48:03.26403,2016-03-22 08:51:03.325041
2964,2967,71,2016-03-22 08:51:03.325041,2016-03-22 08:52:03.20279
2967,1124,71,2016-03-22 08:52:03.20279,2016-03-22 08:56:24.071859
3562,3570,71,2016-03-22 08:44:03.670764,2016-03-22 08:47:42.953274
3570,3572,71,2016-03-22 08:47:42.953274,2016-03-22 08:49:43.297965
3572,5612,71,2016-03-22 08:49:43.297965,2016-03-22 08:52:43.828503
5612,2963,71,2016-03-22 08:52:43.828503,2016-03-22 08:54:43.086192
2963,2964,71,2016-03-22 08:54:43.086192,2016-03-22 08:57:45.301302
2964,2967,71,2016-03-22 08:57:45.301302,2016-03-22 08:59:23.882454
2967,1124,71,2016-03-22 08:59:23.882454,2016-03-22 09:02:23.708107
3521,3556,71,2016-03-22 08:52:03.20279,2016-03-22 08:52:23.220102
3556,3557,71,2016-03-22 08:52:23.220102,2016-03-22 08:56:03.89868
3557,3558,71,2016-03-22 08:56:03.89868,2016-03-22 08:58:03.487612
3558,4362,71,2016-03-22 08:58:03.487612,2016-03-22 09:00:44.757007
3572,5612,71,2016-03-22 08:48:23.988951,2016-03-22 08:49:23.645641
5612,2963,71,2016-03-22 08:49:23.645641,2016-03-22 08:51:03.325041
2963,2964,71,2016-03-22 08:51:03.325041,2016-03-22 08:54:43.086192
2964,2967,71,2016-03-22 08:54:43.086192,2016-03-22 08:56:24.071859
2967,1124,71,2016-03-22 08:56:24.071859,2016-03-22 08:59:23.882454
3562,3570,71,2016-03-22 08:50:44.911849,2016-03-22 08:51:43.577528
3570,3572,71,2016-03-22 08:51:43.577528,2016-03-22 08:54:43.086192
3572,5612,71,2016-03-22 08:54:43.086192,2016-03-22 08:55:44.446615
5612,2963,71,2016-03-22 08:55:44.446615,2016-03-22 08:57:45.301302
2963,2964,71,2016-03-22 08:57:45.301302,2016-03-22 09:01:05.169956
2964,2967,71,2016-03-22 09:01:05.169956,2016-03-22 09:02:23.708107
2967,1124,71,2016-03-22 09:02:23.708107,2016-03-22 09:06:44.571329
1124,3567,71,2016-03-22 09:06:44.571329,2016-03-22 09:11:05.555291
3567,3568,71,2016-03-22 09:11:05.555291,2016-03-22 09:11:24.39979
3568,6447,71,2016-03-22 09:11:24.39979,2016-03-22 09:13:24.969632
6447,2301,71,2016-03-22 09:13:24.969632,2016-03-22 09:14:44.505464
3521,3556,71,2016-03-22 08:58:03.487612,2016-03-22 08:58:43.378144
3556,3557,71,2016-03-22 08:58:43.378144,2016-03-22 09:01:05.169956
3557,3558,71,2016-03-22 09:01:05.169956,2016-03-22 09:04:43.769875
3558,4362,71,2016-03-22 09:04:43.769875,2016-03-22 09:07:43.774639
3562,3570,71,2016-03-22 08:56:03.89868,2016-03-22 08:57:05.306524
3570,3572,71,2016-03-22 08:57:05.306524,2016-03-22 08:59:23.882454
3572,5612,71,2016-03-22 08:59:23.882454,2016-03-22 09:01:44.110381
5612,2963,71,2016-03-22 09:01:44.110381,2016-03-22 09:04:43.769875
3521,3556,71,2016-03-22 09:00:44.757007,2016-03-22 09:01:05.169956
3556,3557,71,2016-03-22 09:01:05.169956,2016-03-22 09:04:43.769875
3557,3558,71,2016-03-22 09:04:43.769875,2016-03-22 09:07:43.774639
3558,4362,71,2016-03-22 09:07:43.774639,2016-03-22 09:09:43.96282
3562,3570,71,2016-03-22 09:00:44.757007,2016-03-22 09:01:44.110381
3570,3572,71,2016-03-22 09:01:44.110381,2016-03-22 09:03:04.052342
3572,5612,71,2016-03-22 09:03:04.052342,2016-03-22 09:05:24.894099
5612,2963,71,2016-03-22 09:05:24.894099,2016-03-22 09:07:23.906584
2963,2964,71,2016-03-22 09:07:23.906584,2016-03-22 09:11:05.555291
2964,2967,71,2016-03-22 09:11:05.555291,2016-03-22 09:12:44.75987
2967,1124,71,2016-03-22 09:12:44.75987,2016-03-22 09:17:05.95736
3562,3570,71,2016-03-22 09:06:44.571329,2016-03-22 09:08:04.399804
3570,3572,71,2016-03-22 09:08:04.399804,2016-03-22 09:10:24.350105
3572,5612,71,2016-03-22 09:10:24.350105,2016-03-22 09:12:04.451652
5612,2963,71,2016-03-22 09:12:04.451652,2016-03-22 09:13:24.969632
2963,2964,71,2016-03-22 09:13:24.969632,2016-03-22 09:16:04.557296
2964,2967,71,2016-03-22 09:16:04.557296,2016-03-22 09:17:05.95736
2967,1124,71,2016-03-22 09:17:05.95736,2016-03-22 09:21:29.423192
3562,3570,71,2016-03-22 09:18:06.403926,2016-03-22 09:19:38.199681
3570,3572,71,2016-03-22 09:19:38.199681,2016-03-22 09:21:29.423192
3572,5612,71,2016-03-22 09:21:29.423192,2016-03-22 09:22:24.755408
5612,2963,71,2016-03-22 09:22:24.755408,2016-03-22 09:24:02.875476
5612,2963,71,2016-03-22 09:45:20.469784,2016-03-22 09:47:05.106872
2963,2964,71,2016-03-22 09:47:05.106872,2016-03-22 09:52:16.462849
2964,2967,71,2016-03-22 09:52:16.462849,2016-03-22 09:55:15.301726
2967,1124,71,2016-03-22 09:55:15.301726,2016-03-22 10:00:08.688454
3562,3570,71,2016-03-22 10:37:21.96295,2016-03-22 10:39:28.807343
3570,3572,71,2016-03-22 10:39:28.807343,2016-03-22 10:41:33.306233
3572,5612,71,2016-03-22 10:41:33.306233,2016-03-22 10:42:52.283092
5612,2963,71,2016-03-22 10:42:52.283092,2016-03-22 10:45:34.309589
2963,2964,71,2016-03-22 10:45:34.309589,2016-03-22 10:47:13.788866
2964,2967,71,2016-03-22 10:47:13.788866,2016-03-22 10:49:11.217547
2967,1124,71,2016-03-22 10:49:11.217547,2016-03-22 10:52:17.855008
1124,3567,71,2016-03-22 10:52:17.855008,2016-03-22 10:55:19.366732
3567,3568,71,2016-03-22 10:55:19.366732,2016-03-22 10:56:28.273175
3568,6447,71,2016-03-22 10:56:28.273175,2016-03-22 10:58:46.862715
3514,3515,72,2016-03-22 07:37:57.773674,2016-03-22 07:39:38.028643
3515,3516,72,2016-03-22 07:39:38.028643,2016-03-22 07:40:57.945609
3516,3546,72,2016-03-22 07:40:57.945609,2016-03-22 07:44:18.177796
3546,3551,72,2016-03-22 07:44:18.177796,2016-03-22 07:44:58.127107
3551,3550,72,2016-03-22 07:44:58.127107,2016-03-22 07:45:58.165133
3550,3549,72,2016-03-22 07:45:58.165133,2016-03-22 07:46:59.492551
3549,6469,72,2016-03-22 07:46:59.492551,2016-03-22 07:48:18.27352
6469,2046,72,2016-03-22 07:48:18.27352,2016-03-22 07:49:38.478561
2046,3526,72,2016-03-22 07:49:38.478561,2016-03-22 07:50:18.640858
3526,3529,72,2016-03-22 07:50:18.640858,2016-03-22 07:50:58.432917
3514,3515,72,2016-03-22 08:48:21.173024,2016-03-22 08:50:21.330704
3515,3516,72,2016-03-22 08:50:21.330704,2016-03-22 08:51:01.33389
3516,3546,72,2016-03-22 08:51:01.33389,2016-03-22 08:52:21.458709
3546,3551,72,2016-03-22 08:52:21.458709,2016-03-22 08:53:41.522504
3551,3550,72,2016-03-22 08:53:41.522504,2016-03-22 08:54:41.503125
3550,3549,72,2016-03-22 08:54:41.503125,2016-03-22 08:56:41.570259
3549,6469,72,2016-03-22 08:56:41.570259,2016-03-22 08:57:21.618161
6469,2046,72,2016-03-22 08:57:21.618161,2016-03-22 08:58:21.597121
2046,3526,72,2016-03-22 08:58:21.597121,2016-03-22 09:00:06.704707
3526,3529,72,2016-03-22 09:00:06.704707,2016-03-22 09:01:41.784261
3522,3530,72,2016-03-22 08:09:41.24952,2016-03-22 08:10:41.153368
3530,3524,72,2016-03-22 08:10:41.153368,2016-03-22 08:12:22.418506
3524,1754,72,2016-03-22 08:12:22.418506,2016-03-22 08:13:21.081039
1754,6468,72,2016-03-22 08:13:21.081039,2016-03-22 08:14:42.219098
6468,4407,72,2016-03-22 08:14:42.219098,2016-03-22 08:16:21.622683
4407,3552,72,2016-03-22 08:16:21.622683,2016-03-22 08:17:20.988855
3552,3553,72,2016-03-22 08:17:20.988855,2016-03-22 08:19:01.656488
3553,3547,72,2016-03-22 08:19:01.656488,2016-03-22 08:25:42.693944
3547,3556,72,2016-03-22 08:25:42.693944,2016-03-22 08:29:02.374537
3556,3557,72,2016-03-22 08:29:02.374537,2016-03-22 08:31:23.641267
3557,3558,72,2016-03-22 08:31:23.641267,2016-03-22 08:33:42.979932
3522,3530,72,2016-03-22 09:10:04.103087,2016-03-22 09:10:24.325832
3530,3524,72,2016-03-22 09:10:24.325832,2016-03-22 09:11:24.269118
3524,1754,72,2016-03-22 09:11:24.269118,2016-03-22 09:13:43.901884
1754,6468,72,2016-03-22 09:13:43.901884,2016-03-22 09:15:05.306788
6468,4407,72,2016-03-22 09:15:05.306788,2016-03-22 09:16:04.549784
1499,1479,75,2016-03-22 06:16:33.93086,2016-03-22 06:16:53.957787
1479,1498,75,2016-03-22 06:16:53.957787,2016-03-22 06:18:14.006793
1498,1480,75,2016-03-22 06:18:14.006793,2016-03-22 06:20:14.088551
1480,5297,75,2016-03-22 06:20:14.088551,2016-03-22 06:20:54.143949
5297,1495,75,2016-03-22 06:20:54.143949,2016-03-22 06:25:34.383543
1495,6856,75,2016-03-22 06:25:34.383543,2016-03-22 06:26:14.361498
6856,2319,75,2016-03-22 06:26:14.361498,2016-03-22 06:27:54.438936
2319,1482,75,2016-03-22 06:27:54.438936,2016-03-22 06:29:14.523617
1482,1260,75,2016-03-22 06:29:14.523617,2016-03-22 06:30:14.562882
1260,1483,75,2016-03-22 06:30:14.562882,2016-03-22 06:31:14.630587
1483,1484,75,2016-03-22 06:31:14.630587,2016-03-22 06:32:34.672357
1484,1018,75,2016-03-22 06:32:34.672357,2016-03-22 06:33:34.73838
1499,1479,75,2016-03-22 06:40:35.114595,2016-03-22 06:40:55.114238
1479,1498,75,2016-03-22 06:40:55.114238,2016-03-22 06:41:55.126786
1498,1480,75,2016-03-22 06:41:55.126786,2016-03-22 06:43:35.205484
1480,5297,75,2016-03-22 06:43:35.205484,2016-03-22 06:44:55.238247
5297,1495,75,2016-03-22 06:44:55.238247,2016-03-22 06:48:35.466281
1495,6856,75,2016-03-22 06:48:35.466281,2016-03-22 06:49:35.503656
6856,2319,75,2016-03-22 06:49:35.503656,2016-03-22 06:50:15.536445
2319,1482,75,2016-03-22 06:50:15.536445,2016-03-22 06:51:35.623108
1482,1260,75,2016-03-22 06:51:35.623108,2016-03-22 06:52:55.667279
1260,1483,75,2016-03-22 06:52:55.667279,2016-03-22 06:53:55.826413
1483,1484,75,2016-03-22 06:53:55.826413,2016-03-22 06:54:55.814572
1484,1018,75,2016-03-22 06:54:55.814572,2016-03-22 06:55:35.778685
1499,1479,75,2016-03-22 07:02:16.213175,2016-03-22 07:02:36.213763
1479,1498,75,2016-03-22 07:02:36.213763,2016-03-22 07:03:36.200933
1498,1480,75,2016-03-22 07:03:36.200933,2016-03-22 07:05:36.384855
1480,5297,75,2016-03-22 07:05:36.384855,2016-03-22 07:06:16.407836
5297,1495,75,2016-03-22 07:06:16.407836,2016-03-22 07:10:56.638019
1495,6856,75,2016-03-22 07:10:56.638019,2016-03-22 07:12:16.869732
6856,2319,75,2016-03-22 07:12:16.869732,2016-03-22 07:13:36.671396
2319,1482,75,2016-03-22 07:13:36.671396,2016-03-22 07:14:16.733582
1482,1260,75,2016-03-22 07:14:16.733582,2016-03-22 07:15:36.820792
1260,1483,75,2016-03-22 07:15:36.820792,2016-03-22 07:15:56.841419
1483,1484,75,2016-03-22 07:15:56.841419,2016-03-22 07:16:56.885568
1484,1018,75,2016-03-22 07:16:56.885568,2016-03-22 07:18:16.913768
1499,1479,75,2016-03-22 07:31:57.553414,2016-03-22 07:32:17.522679
1479,1498,75,2016-03-22 07:32:17.522679,2016-03-22 07:33:17.604141
1498,1480,75,2016-03-22 07:33:17.604141,2016-03-22 07:35:17.841231
1480,5297,75,2016-03-22 07:35:17.841231,2016-03-22 07:36:17.814472
5297,1495,75,2016-03-22 07:36:17.814472,2016-03-22 07:39:57.916616
1495,6856,75,2016-03-22 07:39:57.916616,2016-03-22 07:40:57.968599
